Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000237436,RP11-312B8.1,0.0,-2.3363567960083227,0.28169388157645547,0.0013200009882542573,2.3976308848971595,0.27630805393401026,0.0,5.0279223541718432,1.0
ENSG00000171735,CAMTA1,0.17780924512996207,-0.80892805918328503,0.013642737531058715,0.271920203580377,0.4258507585446174,0.26215502858044765,1.7689648916470646,3.0426188653785449,0.0054295263145915894
ENSG00000049245,VAMP3,0.086996798046419202,-1.7000930665816532,2.1470655520012793e-08,0.29040021741593663,1.7518131787891489,9.1392728889884949e-09,0.024232395775987188,-1.772977545748462,1.0
ENSG00000049246,PER3,0.013354771629932774,0.0966026112677838,1.0,0.011880008894288316,-0.14885746800936062,0.96072199169971184,0.024232395775987188,1.8579973527295301,1.0
ENSG00000236266,RP3-467L1.4,0.0011446947111370949,-0.75139429528716661,0.83702852358921531,0.001980001482381386,0.8126683841760034,0.84479038744935064,0.0,3.8055299328353955,1.0
ENSG00000049247,UTS2,0.011828512015083314,3.2486057047128343,0.00075578871098913602,0.0,-4.2317257351824509,7.7272349341623488e-05,0.024232395775987188,2.6128848548929993,1.0
ENSG00000049249,TNFRSF9,0.0072497331705349338,0.5705337996001969,0.55763347492025073,0.004620003458889901,-0.50925971071135923,0.68378798371892657,0.0,1.8579973527295301,1.0
ENSG00000116288,PARK7,0.94933348043636401,0.15166136378197809,0.75139621122353184,0.82566061815303793,-0.22374225601368142,0.62520321438044979,1.9143592663029878,1.0659903950053626,1.0
ENSG00000116285,ERRFI1,0.0034340841334112846,0.98557129887904082,0.43436902122209153,0.0013200009882542573,-0.92429720999020404,0.5608603346160288,0.0,3.0279223541718432,1.0
ENSG00000162426,SLC45A1,0.004960343748260744,0.055960626770438004,1.0,0.0039600029647627721,-0.28686728937491068,0.83582576309967394,0.024232395775987188,3.2909567600056366,1.0
ENSG00000142599,RERE,0.063339774016252584,-0.98239984692832172,0.0054417343727262858,0.12804009586066298,1.027681275146854,0.0037511137091891535,0.024232395775987188,-0.88297017199417205,1.0
ENSG00000232912,RP5-1115A15.1,0.00038156490371236496,-0.75139429528716661,1.0,0.00066000049412712864,0.8126683841760034,1.0,0.0,5.0279223541718432,1.0
ENSG00000074800,ENO1,0.82952210067068144,-0.41697525621660658,0.24159850374189482,1.1114408321100846,0.41811027680284346,0.24988427061849211,0.96929583103948747,0.056425530969828636,1.0
ENSG00000230679,ENO1-AS1,0.0053419086519731094,2.155496300321353,0.058961889088790971,0.00066000049412712864,-2.0942222114325153,0.063447229157270635,0.0,2.6128848548929993,1.0
ENSG00000131686,CA6,0.00076312980742472992,0.83356820543399124,0.70875155797430134,0.0,-0.77229411654515268,0.73442542768484387,0.0,5.0279223541718432,1.0
ENSG00000142583,SLC2A5,0.0011446947111370949,-0.75139429528716661,0.83702852358921531,0.001980001482381386,0.8126683841760034,0.84479038744935064,0.0,3.8055299328353955,1.0
ENSG00000180758,GPR157,0.004960343748260744,-1.0315022144799011,0.23793326773579512,0.010560007906034058,1.0927763033687388,0.23918324705106112,0.0,1.7059942592844806,1.0
ENSG00000228526,MIR34AHG,0.0015262596148494598,1.5705337996001969,0.53025103429068199,0.0,-1.5092597107113601,0.5479835372941565,0.0,4.2909567600056358,1.0
ENSG00000234546,RP3-510D11.2,0.0,-2.3363567960083227,0.28169388157645547,0.0013200009882542573,2.3976308848971595,0.27630805393401026,0.0,5.0279223541718432,1.0
ENSG00000049239,H6PD,0.032814581719263387,-0.95230698921316259,0.017448764441874608,0.065340048918585733,1.0135810781019998,0.011504112964825576,0.0,-0.92627395621503261,1.0
ENSG00000171621,SPSB1,0.011828512015083314,0.34171510910431557,0.70806728290427168,0.0026400019765085146,-2.2577209437153938,0.0022826464882865307,0.24232395775987187,4.9023914720879844,0.00012428903679325383
ENSG00000171612,SLC25A33,0.070971072090499882,-0.27058902585730182,0.5470597557982676,0.087780065718908118,0.33186311474613905,0.4847059411398954,0.0,-1.7090432399943634,1.0
ENSG00000188807,TMEM201,0.0099206874965214881,0.30305348873520987,0.8171462795094141,0.0079200059295255441,-0.24177939984637309,0.82808405939890672,0.0,1.3274826360307506,1.0
ENSG00000171608,PIK3CD,0.1621650840777551,0.39085828767059194,0.3718816936380076,0.12540009388415446,-0.35136977418939486,0.46598201233468517,0.048464791551974376,-1.0689391850807457,1.0
ENSG00000179840,PIK3CD-AS1,0.0019078245185618248,-0.16643179456600876,1.0,0.001980001482381386,0.22770588345484732,1.0,0.0,3.4429598534506871,1.0
