Gene
445,ENSG00000119328
446,ENSG00000092853
447,ENSG00000153574
448,ENSG00000267469
449,ENSG00000109680
450,ENSG00000186501
451,ENSG00000168994
452,ENSG00000243649
453,ENSG00000170044
454,ENSG00000090447
455,ENSG00000085831
456,ENSG00000164896
457,ENSG00000151491
458,ENSG00000184986
459,ENSG00000007129
460,ENSG00000272040
461,ENSG00000143476
462,ENSG00000138623
463,ENSG00000070087
464,ENSG00000021300
465,ENSG00000171224
466,ENSG00000165169
467,ENSG00000133661
468,ENSG00000143502
469,ENSG00000250317
470,ENSG00000110871
471,ENSG00000154328
472,ENSG00000204815
473,ENSG00000101546
474,ENSG00000246067
475,ENSG00000233098
476,ENSG00000140395
477,ENSG00000164332
478,ENSG00000170293
479,ENSG00000236548
480,ENSG00000143486
481,ENSG00000249430
482,ENSG00000236986
483,ENSG00000106443
484,ENSG00000261369
485,ENSG00000231407
486,ENSG00000267272
487,ENSG00000256364
488,ENSG00000101438
489,ENSG00000151917
490,ENSG00000123131
491,ENSG00000121057
492,ENSG00000103528
493,ENSG00000181652
494,ENSG00000130193
495,ENSG00000253986
496,ENSG00000118557
497,ENSG00000117472
498,ENSG00000282718
499,ENSG00000144821
500,ENSG00000198732
501,ENSG00000066583
502,ENSG00000267296
503,ENSG00000171241
504,ENSG00000078967
505,ENSG00000229915
506,ENSG00000144401
507,ENSG00000100804
508,ENSG00000128683
509,ENSG00000183722
510,ENSG00000168970
511,ENSG00000011009
512,ENSG00000092067
513,ENSG00000260807
514,ENSG00000011590
515,ENSG00000122966
516,ENSG00000186283
517,ENSG00000113319
518,ENSG00000176834
519,ENSG00000116898
520,ENSG00000099992
521,ENSG00000155962
522,ENSG00000248890
523,ENSG00000263020
524,ENSG00000140945
525,ENSG00000185808
526,ENSG00000272524
527,ENSG00000182628
528,ENSG00000197748
529,ENSG00000004975
530,ENSG00000183336
531,ENSG00000233608
532,ENSG00000261118
533,ENSG00000178307
534,ENSG00000273145
535,ENSG00000119599
536,ENSG00000175105
537,ENSG00000118193
538,ENSG00000262228
539,ENSG00000197153
540,ENSG00000134901
541,ENSG00000160221
542,ENSG00000153093
543,ENSG00000232010
544,ENSG00000136682
545,ENSG00000227066
546,ENSG00000139180
547,ENSG00000123095
548,ENSG00000115946
549,ENSG00000253214
550,ENSG00000204271
551,ENSG00000244625
552,ENSG00000227014
553,ENSG00000105248
554,ENSG00000224220
555,ENSG00000107779
556,ENSG00000157110
557,ENSG00000273258
558,ENSG00000197880
559,ENSG00000144867
560,ENSG00000282024
561,ENSG00000270030
562,ENSG00000267201
563,ENSG00000074410
564,ENSG00000171566
565,ENSG00000145041
566,ENSG00000205236
567,ENSG00000204991
568,ENSG00000279921
569,ENSG00000103852
570,ENSG00000172336
571,ENSG00000165533
572,ENSG00000149571
573,ENSG00000230641
574,ENSG00000170456
575,ENSG00000163481
576,ENSG00000072506
577,ENSG00000145365
578,ENSG00000196591
579,ENSG00000266728
580,ENSG00000160570
581,ENSG00000185668
582,ENSG00000255670
583,ENSG00000170468
584,ENSG00000137996
585,ENSG00000183207
586,ENSG00000145916
587,ENSG00000269514
588,ENSG00000096092
589,ENSG00000245522
590,ENSG00000135925
591,ENSG00000101166
592,ENSG00000188760
593,ENSG00000253457
594,ENSG00000203321
595,ENSG00000149582
596,ENSG00000120526
597,ENSG00000181284
598,ENSG00000138382
599,ENSG00000211837
600,ENSG00000113845
601,ENSG00000255389
602,ENSG00000131400
603,ENSG00000137714
604,ENSG00000133422
605,ENSG00000250889
606,ENSG00000136261
607,ENSG00000011523
608,ENSG00000172650
609,ENSG00000271737
610,ENSG00000175779
611,ENSG00000119711
612,ENSG00000168936
613,ENSG00000086189
614,ENSG00000106367
615,ENSG00000162927
616,ENSG00000170291
617,ENSG00000095587
618,ENSG00000197008
619,ENSG00000110400
620,ENSG00000280987
621,ENSG00000197114
622,ENSG00000107719
623,ENSG00000128253
624,ENSG00000165617
625,ENSG00000123179
626,ENSG00000204619
627,ENSG00000261519
628,ENSG00000205808
629,ENSG00000082515
630,ENSG00000149256
631,ENSG00000081307
632,ENSG00000178562
633,ENSG00000074527
634,ENSG00000116771
635,ENSG00000169740
636,ENSG00000105171
637,ENSG00000130021
638,ENSG00000275183
639,ENSG00000125656
640,ENSG00000166347
641,ENSG00000171204
642,ENSG00000112218
643,ENSG00000235106
644,ENSG00000196810
645,ENSG00000246695
646,ENSG00000138411
647,ENSG00000133026
648,ENSG00000171307
649,ENSG00000120697
650,ENSG00000103429
651,ENSG00000167994
652,ENSG00000115364
653,ENSG00000132849
654,ENSG00000269813
655,ENSG00000110063
656,ENSG00000183662
657,ENSG00000154511
658,ENSG00000050130
659,ENSG00000198829
660,ENSG00000108587
661,ENSG00000170464
662,ENSG00000100908
663,ENSG00000118496
664,ENSG00000136518
665,ENSG00000197779
666,ENSG00000165118
667,ENSG00000162723
668,ENSG00000088280
669,ENSG00000112425
670,ENSG00000119421
671,ENSG00000184515
672,ENSG00000117308
673,ENSG00000134058
674,ENSG00000168386
675,ENSG00000076043
676,ENSG00000137500
677,ENSG00000155428
678,ENSG00000267270
679,ENSG00000125445
680,ENSG00000159479
681,ENSG00000280071
682,ENSG00000176974
683,ENSG00000244242
684,ENSG00000180228
685,ENSG00000167118
686,ENSG00000182185
687,ENSG00000113231
688,ENSG00000140511
689,ENSG00000186063
690,ENSG00000180537
691,ENSG00000133874
692,ENSG00000054116
693,ENSG00000185085
694,ENSG00000215012
695,ENSG00000134146
696,ENSG00000147119
697,ENSG00000163655
698,ENSG00000172009
699,ENSG00000008283
700,ENSG00000184162
701,ENSG00000214160
702,ENSG00000091483
703,ENSG00000130147
704,ENSG00000103089
705,ENSG00000095002
706,ENSG00000163935
707,ENSG00000110104
708,ENSG00000116649
709,ENSG00000170017
710,ENSG00000075914
711,ENSG00000144741
712,ENSG00000095951
713,ENSG00000230124
714,ENSG00000205126
715,ENSG00000112414
716,ENSG00000205758
717,ENSG00000111879
718,ENSG00000131828
719,ENSG00000160124
720,ENSG00000158497
721,ENSG00000042088
722,ENSG00000140545
723,ENSG00000237980
724,ENSG00000140284
725,ENSG00000117419
726,ENSG00000131067
727,ENSG00000267042
728,ENSG00000107833
729,ENSG00000168393
730,ENSG00000204792
731,ENSG00000011376
732,ENSG00000225527
733,ENSG00000233932
734,ENSG00000181619
735,ENSG00000253374
736,ENSG00000141096
737,ENSG00000214265
738,ENSG00000196214
739,ENSG00000229862
740,ENSG00000075239
741,ENSG00000130005
742,ENSG00000125703
743,ENSG00000157470
744,ENSG00000105671
745,ENSG00000050030
746,ENSG00000273375
747,ENSG00000203965
748,ENSG00000101190
749,ENSG00000079335
750,ENSG00000006757
751,ENSG00000049192
752,ENSG00000166450
753,ENSG00000100890
754,ENSG00000100417
755,ENSG00000278214
756,ENSG00000101132
757,ENSG00000120896
758,ENSG00000128039
759,ENSG00000156973
760,ENSG00000184117
761,ENSG00000244486
762,ENSG00000163344
763,ENSG00000130751
764,ENSG00000157077
765,ENSG00000251143
766,ENSG00000070785
767,ENSG00000266967
768,ENSG00000114923
769,ENSG00000245937
770,ENSG00000245571
771,ENSG00000102038
772,ENSG00000164163
773,ENSG00000226674
774,ENSG00000074181
775,ENSG00000232859
776,ENSG00000280649
777,ENSG00000175544
778,ENSG00000079435
779,ENSG00000077152
780,ENSG00000136522
781,ENSG00000004142
782,ENSG00000103043
783,ENSG00000164162
784,ENSG00000254461
785,ENSG00000175182
786,ENSG00000232756
787,ENSG00000175764
788,ENSG00000254473
789,ENSG00000243550
790,ENSG00000213930
791,ENSG00000185049
792,ENSG00000145428
793,ENSG00000165283
794,ENSG00000170312
795,ENSG00000171817
796,ENSG00000250021
797,ENSG00000136270
798,ENSG00000162384
799,ENSG00000104047
800,ENSG00000236810
801,ENSG00000275910
802,ENSG00000170577
803,ENSG00000279081
804,ENSG00000144645
805,ENSG00000102753
806,ENSG00000139684
807,ENSG00000261222
808,ENSG00000165480
809,ENSG00000134709
810,ENSG00000173409
811,ENSG00000171421
812,ENSG00000102962
813,ENSG00000120436
814,ENSG00000248098
815,ENSG00000138629
816,ENSG00000177106
817,ENSG00000179082
818,ENSG00000124802
819,ENSG00000101310
820,ENSG00000253404
821,ENSG00000013275
822,ENSG00000197345
823,ENSG00000188690
824,ENSG00000251034
825,ENSG00000160191
826,ENSG00000110060
827,ENSG00000102967
828,ENSG00000204439
829,ENSG00000118939
830,ENSG00000136930
831,ENSG00000160959
832,ENSG00000077348
833,ENSG00000171425
834,ENSG00000235173
835,ENSG00000188747
836,ENSG00000102678
837,ENSG00000265399
838,ENSG00000133935
839,ENSG00000147669
840,ENSG00000259494
841,ENSG00000135446
842,ENSG00000112167
843,ENSG00000244115
844,ENSG00000076351
845,ENSG00000259511
846,ENSG00000154065
847,ENSG00000105289
848,ENSG00000105270
849,ENSG00000126602
850,ENSG00000239789
851,ENSG00000177946
852,ENSG00000089685
853,ENSG00000125731
854,ENSG00000172785
855,ENSG00000231621
856,ENSG00000182230
857,ENSG00000169914
858,ENSG00000245954
859,ENSG00000176182
860,ENSG00000247092
861,ENSG00000139508
862,ENSG00000086475
863,ENSG00000111186
864,ENSG00000184164
865,ENSG00000184492
866,ENSG00000126249
867,ENSG00000020129
868,ENSG00000177830
869,ENSG00000205609
870,ENSG00000109654
871,ENSG00000165698
872,ENSG00000177340
873,ENSG00000127804
874,ENSG00000182362
875,ENSG00000256053
876,ENSG00000225850
877,ENSG00000169621
878,ENSG00000118690
879,ENSG00000088682
880,ENSG00000274961
881,ENSG00000059573
882,ENSG00000179965
883,ENSG00000179041
884,ENSG00000130921
885,ENSG00000269877
886,ENSG00000171695
887,ENSG00000065057
888,ENSG00000102174
889,ENSG00000172366
890,ENSG00000102978
891,ENSG00000237190
892,ENSG00000259120
893,ENSG00000163608
894,ENSG00000165915
895,ENSG00000163933
896,ENSG00000171847
897,ENSG00000272097
898,ENSG00000232518
899,ENSG00000158955
900,ENSG00000132541
901,ENSG00000128973
902,ENSG00000136052
903,ENSG00000117862
904,ENSG00000269416
905,ENSG00000246016
906,ENSG00000159212
907,ENSG00000275672
908,ENSG00000177570
909,ENSG00000149922
910,ENSG00000080561
911,ENSG00000279473
912,ENSG00000262097
913,ENSG00000060762
914,ENSG00000134330
915,ENSG00000105793
916,ENSG00000141295
917,ENSG00000255234
918,ENSG00000175110
919,ENSG00000149262
920,ENSG00000129055
921,ENSG00000240497
922,ENSG00000155304
923,ENSG00000123444
924,ENSG00000169139
925,ENSG00000253327
926,ENSG00000149196
927,ENSG00000134202
928,ENSG00000078070
929,ENSG00000159131
930,ENSG00000106628
931,ENSG00000076248
932,ENSG00000215784
933,ENSG00000187566
934,ENSG00000083123
935,ENSG00000109929
936,ENSG00000176476
937,ENSG00000145476
938,ENSG00000264672
939,ENSG00000158941
940,ENSG00000117362
941,ENSG00000171135
942,ENSG00000143570
943,ENSG00000167106
944,ENSG00000180423
945,ENSG00000108592
946,ENSG00000143436
947,ENSG00000177383
948,ENSG00000213339
949,ENSG00000135116
950,ENSG00000119392
951,ENSG00000104951
952,ENSG00000125821
953,ENSG00000135778
954,ENSG00000087076
955,ENSG00000238197
956,ENSG00000171311
957,ENSG00000265401
958,ENSG00000107815
959,ENSG00000072195
960,ENSG00000229729
961,ENSG00000183161
962,ENSG00000121940
963,ENSG00000148935
964,ENSG00000123106
965,ENSG00000175193
966,ENSG00000178163
967,ENSG00000204370
968,ENSG00000120458
969,ENSG00000204316
970,ENSG00000135632
971,ENSG00000237489
972,ENSG00000154153
973,ENSG00000124356
974,ENSG00000178297
975,ENSG00000101882
976,ENSG00000211584
977,ENSG00000127884
978,ENSG00000100652
979,ENSG00000187066
980,ENSG00000227591
981,ENSG00000134061
982,ENSG00000137078
983,ENSG00000071242
984,ENSG00000134597
985,ENSG00000267041
986,ENSG00000198795
987,ENSG00000246898
988,ENSG00000231050
989,ENSG00000108813
990,ENSG00000143575
991,ENSG00000143458
992,ENSG00000177889
993,ENSG00000271810
994,ENSG00000215692
995,ENSG00000109255
996,ENSG00000163938
997,ENSG00000213096
998,ENSG00000152475
999,ENSG00000215915
1000,ENSG00000077327
1001,ENSG00000169607
1002,ENSG00000145919
1003,ENSG00000170448
1004,ENSG00000100105
1005,ENSG00000231104
1006,ENSG00000137210
1007,ENSG00000010803
1008,ENSG00000125166
1009,ENSG00000154165
1010,ENSG00000157184
1011,ENSG00000079385
1012,ENSG00000162512
1013,ENSG00000170445
1014,ENSG00000211678
1015,ENSG00000107954
1016,ENSG00000111481
1017,ENSG00000198454
1018,ENSG00000164187
1019,ENSG00000135617
1020,ENSG00000134153
1021,ENSG00000139291
1022,ENSG00000260879
1023,ENSG00000115902
1024,ENSG00000156395
1025,ENSG00000241360
1026,ENSG00000104969
1027,ENSG00000169131
1028,ENSG00000163528
1029,ENSG00000246084
1030,ENSG00000249673
1031,ENSG00000227712
1032,ENSG00000131355
1033,ENSG00000140307
1034,ENSG00000127334
1035,ENSG00000105143
1036,ENSG00000165966
1037,ENSG00000007062
1038,ENSG00000144366
1039,ENSG00000164946
1040,ENSG00000198774
1041,ENSG00000253598
1042,ENSG00000165152
1043,ENSG00000253187
1044,ENSG00000164197
1045,ENSG00000139915
1046,ENSG00000117408
1047,ENSG00000169727
1048,ENSG00000120333
1049,ENSG00000163382
1050,ENSG00000176390
1051,ENSG00000168439
1052,ENSG00000185101
1053,ENSG00000090263
1054,ENSG00000171103
1055,ENSG00000163882
1056,ENSG00000100412
1057,ENSG00000079819
1058,ENSG00000137747
1059,ENSG00000260367
1060,ENSG00000196636
1061,ENSG00000151929
1062,ENSG00000076650
1063,ENSG00000197696
1064,ENSG00000164414
1065,ENSG00000180822
1066,ENSG00000261997
1067,ENSG00000101342
1068,ENSG00000124074
1069,ENSG00000148842
1070,ENSG00000137807
1071,ENSG00000134001
1072,ENSG00000137496
1073,ENSG00000226124
1074,ENSG00000178878
1075,ENSG00000158286
1076,ENSG00000214360
1077,ENSG00000259544
1078,ENSG00000225470
1079,ENSG00000136122
1080,ENSG00000231365
1081,ENSG00000257495
1082,ENSG00000196812
1083,ENSG00000176320
1084,ENSG00000270956
1085,ENSG00000185414
1086,ENSG00000198721
1087,ENSG00000244513
1088,ENSG00000122335
1089,ENSG00000115685
1090,ENSG00000117009
1091,ENSG00000102241
1092,ENSG00000000460
1093,ENSG00000232613
1094,ENSG00000253755
1095,ENSG00000231265
1096,ENSG00000205930
1097,ENSG00000154719
1098,ENSG00000168282
1099,ENSG00000101417
1100,ENSG00000204568
1101,ENSG00000081665
1102,ENSG00000110921
1103,ENSG00000226757
1104,ENSG00000168612
1105,ENSG00000129317
1106,ENSG00000102710
1107,ENSG00000147586
1108,ENSG00000151623
1109,ENSG00000263513
1110,ENSG00000267698
1111,ENSG00000110693
1112,ENSG00000176386
1113,ENSG00000122140
1114,ENSG00000196976
1115,ENSG00000143919
1116,ENSG00000134283
1117,ENSG00000273073
1118,ENSG00000139971
1119,ENSG00000249236
1120,ENSG00000138030
1121,ENSG00000070814
1122,ENSG00000163558
1123,ENSG00000183665
1124,ENSG00000107175
1125,ENSG00000278535
1126,ENSG00000103355
1127,ENSG00000224429
1128,ENSG00000226979
1129,ENSG00000160185
1130,ENSG00000097096
1131,ENSG00000135473
1132,ENSG00000219410
1133,ENSG00000163541
1134,ENSG00000151876
1135,ENSG00000164684
1136,ENSG00000230969
1137,ENSG00000107949
1138,ENSG00000100325
1139,ENSG00000147224
1140,ENSG00000108924
1141,ENSG00000247287
1142,ENSG00000133315
1143,ENSG00000161277
1144,ENSG00000106624
1145,ENSG00000167377
1146,ENSG00000180875
1147,ENSG00000092036
1148,ENSG00000103316
1149,ENSG00000143494
1150,ENSG00000103510
1151,ENSG00000142731
1152,ENSG00000074696
1153,ENSG00000102001
1154,ENSG00000105819
1155,ENSG00000174292
1156,ENSG00000237021
1157,ENSG00000260136
1158,ENSG00000103222
1159,ENSG00000183527
1160,ENSG00000169592
1161,ENSG00000181894
1162,ENSG00000174669
1163,ENSG00000204308
1164,ENSG00000159640
1165,ENSG00000188242
1166,ENSG00000107020
1167,ENSG00000106714
1168,ENSG00000246100
1169,ENSG00000170627
1170,ENSG00000111012
1171,ENSG00000260942
1172,ENSG00000024862
1173,ENSG00000109814
1174,ENSG00000041880
1175,ENSG00000198839
1176,ENSG00000196387
1177,ENSG00000118257
1178,ENSG00000228318
1179,ENSG00000154240
1180,ENSG00000268087
1181,ENSG00000158636
1182,ENSG00000138172
1183,ENSG00000109079
1184,ENSG00000144559
1185,ENSG00000117090
1186,ENSG00000060688
1187,ENSG00000110025
1188,ENSG00000084623
1189,ENSG00000105341
1190,ENSG00000111215
1191,ENSG00000142856
1192,ENSG00000228835
1193,ENSG00000137766
1194,ENSG00000136842
1195,ENSG00000154743
1196,ENSG00000130119
1197,ENSG00000178199
1198,ENSG00000260823
1199,ENSG00000269621
1200,ENSG00000182584
1201,ENSG00000101246
1202,ENSG00000152782
1203,ENSG00000135931
1204,ENSG00000177614
1205,ENSG00000215712
1206,ENSG00000125818
1207,ENSG00000092094
1208,ENSG00000167711
1209,ENSG00000087191
1210,ENSG00000256940
1211,ENSG00000189149
1212,ENSG00000258602
1213,ENSG00000273492
1214,ENSG00000169031
1215,ENSG00000166676
1216,ENSG00000164430
1217,ENSG00000235288
1218,ENSG00000138399
1219,ENSG00000173013
1220,ENSG00000076053
1221,ENSG00000187951
1222,ENSG00000159596
1223,ENSG00000008324
1224,ENSG00000126970
1225,ENSG00000163808
1226,ENSG00000178035
1227,ENSG00000170502
1228,ENSG00000118402
1229,ENSG00000119616
1230,ENSG00000176472
1231,ENSG00000266978
1232,ENSG00000120725
1233,ENSG00000107611
1234,ENSG00000188352
1235,ENSG00000095539
1236,ENSG00000038532
1237,ENSG00000173540
1238,ENSG00000166788
1239,ENSG00000100209
1240,ENSG00000166226
1241,ENSG00000136153
1242,ENSG00000184436
1243,ENSG00000037897
1244,ENSG00000117054
1245,ENSG00000164008
1246,ENSG00000105379
1247,ENSG00000143756
1248,ENSG00000228863
1249,ENSG00000244274
