Gene,Normalized.Dispersion
ENSG00000162585,-0.20294095246788063
ENSG00000157933,2.0204750976890189
ENSG00000116151,3.7845071282977725
ENSG00000157916,-0.47574644229238378
ENSG00000157911,-2.000752943710165
ENSG00000149527,3.9434431000111281
ENSG00000229393,1.0139949109414752
ENSG00000157881,-1.1714377857521128
ENSG00000197921,-1.7213740458015263
ENSG00000272449,-1.2531677547963782
ENSG00000238164,0.68416363596474949
ENSG00000157873,-0.1369188574422476
ENSG00000228037,-0.90429374969098808
ENSG00000157870,-1.1742849872772505
ENSG00000142606,-0.57228361941365391
ENSG00000215912,-0.19831307421912814
ENSG00000162591,1.8114359075646633
ENSG00000238260,-0.9095954009114906
ENSG00000158109,2.4662906451716324
ENSG00000116213,-1.4288340745086774
ENSG00000078900,-7.6736641221374047
ENSG00000227372,-1.1886607665684079
ENSG00000235169,2.4860711992037308
ENSG00000130764,-1.4148344881574919
ENSG00000116198,-0.30897710329228106
ENSG00000169598,-0.55788314079875645
ENSG00000198912,-1.8706484620561883
ENSG00000236423,-1.1151360333098246
ENSG00000196581,-0.3202976565450551
ENSG00000236948,0.57755375612548365
ENSG00000131697,-0.3398000514648073
ENSG00000069424,2.1321685811828699
ENSG00000116251,-1.0441171195218506
ENSG00000158286,-1.4419259650685547
ENSG00000116237,-1.4472820202889982
ENSG00000158292,4.8953239101339383
ENSG00000097021,-1.5136415446296874
ENSG00000271746,-0.11055709716266285
ENSG00000187017,-0.0046619808436394192
ENSG00000215788,-0.17768177476033753
ENSG00000171680,-0.79219770961902058
ENSG00000162408,0.10357296633694202
ENSG00000204859,0.72677107664448914
ENSG00000162413,-1.029264869821801
ENSG00000116273,-0.64860473114822326
ENSG00000041988,-0.079888484909165891
ENSG00000007923,-1.463154254642967
ENSG00000237436,-0.45044188009639341
ENSG00000171735,-0.10146287699387839
ENSG00000049245,0.31206744728812924
ENSG00000049246,-0.20964649868388754
ENSG00000236266,-1.9974362923592612
ENSG00000049247,1.2422718773888757
ENSG00000049249,0.33360968521743095
ENSG00000116288,-1.0620309921816362
ENSG00000116285,0.64922339955702757
ENSG00000162426,1.8730205073934585
ENSG00000142599,2.3814500794958149
ENSG00000232912,4.3757320955169954
ENSG00000074800,-0.37232655975141571
ENSG00000230679,-0.52271961321772509
ENSG00000131686,-0.69013163932740995
ENSG00000197241,0.11095536054158467
ENSG00000142583,0.67621763021299308
ENSG00000180758,-1.4694093286442458
ENSG00000234546,0.61677024442732342
ENSG00000049239,0.33172533234722068
ENSG00000171621,4.8969028181231593
ENSG00000171612,1.9443064844180979
ENSG00000188807,-1.9612890190783483
ENSG00000171608,-0.99619452163364242
ENSG00000179840,1.3955726245231563
ENSG00000231789,-1.5568274842498908
ENSG00000171603,-0.1474771446395792
ENSG00000178585,2.4865895558582856
ENSG00000162441,-1.2468849005879572
ENSG00000173614,-2.9345727913580428
ENSG00000162444,12.191521576286362
ENSG00000130939,-1.2656505768348931
ENSG00000054523,0.56213099423669644
ENSG00000142657,7.7134350114856547
ENSG00000251503,-0.90788293769661821
ENSG00000175279,-0.3862635328715513
ENSG00000160049,-1.9233289699159042
ENSG00000203469,-0.92519685039370037
ENSG00000142655,-0.37318213133005174
ENSG00000130940,-1.1956301888628904
ENSG00000272078,1.6692913385826793
ENSG00000120948,-0.02341098486796377
ENSG00000277726,1.6673228346456712
ENSG00000271895,0.89139609499221339
ENSG00000116649,-1.0484770984032703
ENSG00000171824,-1.2263158786066142
ENSG00000198793,-0.80386781533016927
ENSG00000120942,-0.90813507772571267
ENSG00000204624,0.65330788804071216
ENSG00000116661,-0.7821607654065813
ENSG00000132879,-0.67406114530765282
ENSG00000116663,-0.27520307053311105
ENSG00000116670,0.56695280104053081
ENSG00000162490,1.9516372490190801
ENSG00000177674,7.1991547315262698
ENSG00000177000,-0.47964734339773846
ENSG00000011021,0.08571600598477562
ENSG00000175206,-0.20707449203939074
ENSG00000116685,1.7881159685747881
ENSG00000083444,-1.04103715402507
ENSG00000116688,-0.84109559808333589
ENSG00000116691,0.73816508929117841
ENSG00000120949,-0.50830434989890594
ENSG00000028137,7.3388513481174966
ENSG00000048707,1.4527879942296513
ENSG00000229484,0.12139035887644954
ENSG00000162496,1.4708337435525309
ENSG00000272482,-0.15758317269807287
ENSG00000116731,0.95168925552054395
ENSG00000171729,-1.507762087320057
ENSG00000142621,-1.2092689791477178
ENSG00000228140,-0.16570906293969861
ENSG00000142634,3.1303660070144623
ENSG00000162438,1.3473282442748085
ENSG00000132906,1.8223645009290967
ENSG00000116138,-1.92114010639944
ENSG00000116771,0.032844278121043791
ENSG00000237301,4.9885102054367589
ENSG00000197312,0.011454121498229716
ENSG00000271742,-0.83267716535433123
ENSG00000116786,2.4257338078616488
ENSG00000162461,-0.29868891213686738
ENSG00000233954,-1.4601403704450375
ENSG00000179743,1.3333751614139535
ENSG00000065526,3.0691360036502431
ENSG00000116809,-0.79527680969463732
ENSG00000142627,6.8871385904783997
ENSG00000142632,-1.1914290668745053
ENSG00000132881,1.2011617586225101
ENSG00000037637,0.19327871897928459
ENSG00000055070,-0.7559447734715411
ENSG00000187144,-0.78720776130151571
ENSG00000157191,-0.48067313986305871
ENSG00000226029,4.284485496678454
ENSG00000261135,-0.36288937568009583
ENSG00000219481,0.45077485402587653
ENSG00000282143,-0.21456692913385758
ENSG00000058453,-0.6408151540493664
ENSG00000238142,1.7795207354615961
ENSG00000272426,-0.58549868553526951
ENSG00000159363,-2.1414010364805982
ENSG00000117118,-0.23487071134603185
ENSG00000117115,1.3582060522499908
ENSG00000159339,1.3870766470244722
ENSG00000179051,3.2710902266533837
ENSG00000074964,4.3264300977890908
ENSG00000255275,0.97440944881889746
ENSG00000159423,-1.0642103617408283
ENSG00000169991,5.3966098904926207
ENSG00000127481,1.3432538985045348
ENSG00000230424,-1.2550576597806307
ENSG00000127463,-1.544455691592981
ENSG00000053372,-0.51439629248940366
ENSG00000162482,-0.28149606299212715
ENSG00000053371,-1.3035438404307351
ENSG00000040487,3.0075193438653618
ENSG00000077549,-0.81535716094845434
ENSG00000235185,0.84251968503937136
ENSG00000173436,0.025422334794345424
ENSG00000158747,0.064402932267170795
ENSG00000162542,-0.90227749630322929
ENSG00000169914,-1.9697566756467302
ENSG00000117215,-1.4707746901359888
ENSG00000187980,-0.72880852360208515
ENSG00000225986,1.0709171293398367
ENSG00000162543,-1.0864557195976525
ENSG00000162545,2.4528869413253576
ENSG00000090432,0.49497844605254071
ENSG00000158825,8.9930093859631235
ENSG00000158828,0.82881002094587131
ENSG00000117242,-0.35650078384488043
ENSG00000244038,-0.1624536732598619
ENSG00000117245,-1.712781413231629
ENSG00000127483,-0.11487059028697322
ENSG00000075151,2.7101057871377043
ENSG00000117298,0.013916122221359791
ENSG00000236936,5.8783881850831738
ENSG00000231105,-0.81167220236413185
ENSG00000142794,-0.031030909209810935
ENSG00000162551,0.089058524173027218
ENSG00000076864,-1.2086606972719831
ENSG00000090686,0.48263314773582383
ENSG00000187942,-0.21780215510995832
ENSG00000142798,7.299155916619223
ENSG00000228397,2.4364835152361444
ENSG00000218510,0.16673455407176863
ENSG00000070831,-1.0357831322195241
ENSG00000271840,0.62726689064897023
ENSG00000184677,4.3059134296623922
ENSG00000173372,72.352349344926779
ENSG00000159189,46.51956224745318
ENSG00000173369,79.196582509742754
ENSG00000133216,1.1706529395619099
ENSG00000227868,1.0438931297709917
ENSG00000004487,-1.3440339608667407
ENSG00000169641,0.21703352811974516
ENSG00000125944,-0.59667508517325563
ENSG00000125945,0.38126838915495731
ENSG00000249087,4.0524684498698544
ENSG00000271420,-0.23425196850393615
ENSG00000204219,-0.6306026014607572
ENSG00000088280,0.81299212598425141
ENSG00000007968,-0.57992083663536642
ENSG00000235052,0.96062992125984381
ENSG00000117318,11.94222849750027
ENSG00000197880,1.7649483275821023
ENSG00000142676,-1.039877331121067
ENSG00000011007,0.79534225665613478
ENSG00000236810,-1.4910576721590449
ENSG00000057757,-1.2393386874237762
ENSG00000011009,-1.6415989762493493
ENSG00000117308,-0.66989438652350841
ENSG00000117305,-1.7066832390171593
ENSG00000179163,0.82105836472560545
ENSG00000188822,0.7839705262779163
ENSG00000189266,-1.423841732224354
ENSG00000188529,-0.7085043136155228
ENSG00000185436,0.52777053181493516
ENSG00000001460,-0.834043019312116
ENSG00000001461,-1.8805294049778449
ENSG00000117602,3.5054215767504595
ENSG00000264443,-0.1583442515573322
ENSG00000133226,-0.5499437056844223
ENSG00000169504,1.4120795169112843
ENSG00000020633,3.0805517936671487
ENSG00000261025,-0.68627696783851566
ENSG00000231953,9.1000750670683299
ENSG00000117614,-0.871822478602712
ENSG00000117616,1.3983295170961378
ENSG00000272432,-1.2318889522911607
ENSG00000183726,-0.4955611153741093
ENSG00000188672,-0.8244191528325574
ENSG00000204178,-1.3706249648181925
ENSG00000157978,3.3396262639468506
ENSG00000225643,-0.31262764860250059
ENSG00000117643,1.1155850008659969
ENSG00000162430,-1.256770495296222
ENSG00000255054,-0.3228346456692916
ENSG00000228172,-0.60455640845879532
ENSG00000117640,-0.28715666585767619
ENSG00000127423,2.0355764935717993
ENSG00000236528,0.24560649883084665
ENSG00000182749,-0.89986890421641352
ENSG00000117632,29.665859279217422
ENSG00000158006,0.048984392528609283
ENSG00000175087,-0.459940830368401
ENSG00000236782,-0.87509195272224938
ENSG00000142684,0.29151376437524523
ENSG00000142675,0.90923958619925938
ENSG00000188782,-5.2226463104325687
ENSG00000130695,1.4471945036524458
ENSG00000142669,0.90937612020062863
ENSG00000158062,3.909579166981747
ENSG00000169442,2.1933934604329712
ENSG00000176092,0.65864831779557043
ENSG00000176083,61.321874418557101
ENSG00000117682,0.27896415759704701
ENSG00000198830,0.1180620082291301
ENSG00000117676,-0.18103846782245406
ENSG00000260063,-0.29807935286038029
ENSG00000117713,0.43832391353859868
ENSG00000060642,-0.69225713622428042
ENSG00000204160,0.18280170135738508
ENSG00000175793,-3.4538705020574874
ENSG00000142751,-1.8540852029080193
ENSG00000198746,0.28714483926217588
ENSG00000090273,-1.5275114819115263
ENSG00000175707,0.9837294930594348
ENSG00000253368,-0.4319288352686621
ENSG00000158246,-3.9200245267273313
ENSG00000090020,-1.1159982347232584
ENSG00000142784,-1.3020349750590678
ENSG00000186501,-1.4387492274503555
ENSG00000142765,0.49941748946079145
ENSG00000142733,0.34727897213629444
ENSG00000158195,1.731601905544494
ENSG00000237429,-1.961861133872743
ENSG00000126705,0.28616354369153296
ENSG00000000938,5.6112240486823399
ENSG00000126709,8.0988343923972455
ENSG00000009780,-0.67034623329209908
ENSG00000117758,0.71379526140070548
ENSG00000117751,0.14221894919394457
ENSG00000130775,3.7807025587152303
ENSG00000117748,-0.56133879504035988
ENSG00000130768,1.2367061764244358
ENSG00000158156,0.79364673801343089
ENSG00000158161,1.9088838391372644
ENSG00000169403,5.995242463161321
ENSG00000126698,-0.80601998535539832
ENSG00000130770,-1.2560464128625086
ENSG00000270605,-0.87136949661482221
ENSG00000130766,0.28910945279730127
ENSG00000130772,-1.1080123886664599
ENSG00000204138,0.081076384952145586
ENSG00000180198,-0.35475608747787607
ENSG00000180098,-1.4137902546118768
ENSG00000197989,1.1378759200532538
ENSG00000120656,-2.2135529882460721
ENSG00000229388,1.1451893936102975
ENSG00000270103,0.039333122042325065
ENSG00000162419,0.93853956652992887
ENSG00000198492,-1.8165869402596506
ENSG00000159023,0.97783933637974352
ENSG00000253304,0.4901574803149612
ENSG00000116350,-0.16649626486286853
ENSG00000116353,-0.81684212574165305
ENSG00000060656,-3.0521628498727731
ENSG00000162510,1.832835590111543
ENSG00000186056,1.8208700862808951
ENSG00000162511,-0.97115895378212225
ENSG00000162512,0.2571395028667755
ENSG00000134644,0.35852483819065062
ENSG00000060688,-3.116512884618901
ENSG00000121766,0.63742345715074822
ENSG00000168528,3.8571610302308739
ENSG00000223907,-0.0047158967670579317
ENSG00000162517,-1.9799823927614333
ENSG00000235790,0.17276414882235691
ENSG00000121753,0.78433214929092443
ENSG00000134668,7.3922092455428183
ENSG00000203620,2.4370078740157499
ENSG00000269967,1.8833408871876764
ENSG00000184007,1.535269480320764
ENSG00000121774,-1.1906937329715641
ENSG00000121775,-1.9919473686648448
ENSG00000025800,0.17761801576607014
ENSG00000084652,-1.1016601624843636
ENSG00000160050,0.92777006932262485
ENSG00000160051,-0.15583217563492249
ENSG00000222046,-1.563299902289097
ENSG00000160055,2.1294425596124573
ENSG00000084623,-1.9126802235090588
ENSG00000183615,-0.12070512842145882
ENSG00000182866,3.0898702110641398
ENSG00000116478,-0.7344231120301028
ENSG00000175130,1.7070505877867825
ENSG00000162526,2.2058832155605672
ENSG00000225828,1.3908870199722607
ENSG00000160058,0.83370303174241989
ENSG00000160062,-3.8360928947394282
ENSG00000176261,-0.40634685871333137
ENSG00000162521,-1.4157087972773983
ENSG00000162520,-1.0305828073519758
ENSG00000162522,1.5986833194887344
ENSG00000134684,-1.4267819220600237
ENSG00000116497,-0.52026870967796934
ENSG00000116514,4.7690763947372155
ENSG00000236065,-0.57951653944020387
ENSG00000004455,-0.90203196727104495
ENSG00000142920,0.1520248108987092
ENSG00000116525,0.76200221682403146
ENSG00000160094,-2.1396706067422491
ENSG00000225313,0.19147582697200985
ENSG00000134686,0.55861547545125911
ENSG00000121903,-0.15050551928537856
ENSG00000163866,-0.15134681150117718
ENSG00000187513,6.3359336645451503
ENSG00000116544,-1.0223883374761433
ENSG00000271741,-1.0201389301876473
ENSG00000243749,-1.3917985444749299
ENSG00000163867,-0.5007308172841396
ENSG00000197056,2.537345264166484
ENSG00000116560,0.26346084944537512
ENSG00000146463,3.8671247561336028
ENSG00000227409,0.11059902480289299
ENSG00000142687,0.17102164429777672
ENSG00000020129,-1.7628010357379771
ENSG00000239636,0.96430042994773568
ENSG00000116819,0.069898181911615481
ENSG00000126067,-0.91592078629978102
ENSG00000142686,0.18528669621853799
ENSG00000092853,-1.8325879367783058
ENSG00000134698,5.1181500839074365
ENSG00000092847,-0.47340051496769325
ENSG00000271914,1.2729007633587777
ENSG00000126070,1.3525944526167064
ENSG00000116863,-1.4595779069326413
ENSG00000171812,0.73733416197694379
ENSG00000054116,-2.155989682378801
ENSG00000116871,-0.50645634603967049
ENSG00000054118,-0.91629354027514587
ENSG00000214193,-1.2161147050556949
ENSG00000142694,-0.070937600080788227
ENSG00000116883,-0.72264631043257122
ENSG00000196182,0.48397465304454856
ENSG00000181817,0.025050603760322268
ENSG00000116885,-0.73856855159065316
ENSG00000116898,-0.80814315540297033
ENSG00000119535,21.940038671380915
ENSG00000233621,2.644054764046778
ENSG00000163874,2.9116389318902329
ENSG00000163875,-1.4931973322446244
ENSG00000163877,0.37521096335450888
ENSG00000134697,-0.9878984858886628
ENSG00000116922,-0.8447436852138871
ENSG00000134690,-1.1169577874310015
ENSG00000185090,3.2909621675598926
ENSG00000196449,-0.4523963426923942
ENSG00000197982,-1.0998071639696054
ENSG00000188786,0.17897715857844981
ENSG00000204084,-0.58833573426648156
ENSG00000183431,-1.5005627685386247
ENSG00000183386,2.1112130590144704
ENSG00000183520,0.53151908166339579
ENSG00000185668,0.14494480197163664
ENSG00000238063,0.28028210501782064
ENSG00000116954,0.0078635218230065414
ENSG00000228436,0.62468762784575238
ENSG00000214114,-1.614682874100035
ENSG00000174574,1.1015294930513244
ENSG00000168653,-1.0912487829461672
ENSG00000127603,1.8415357118964606
ENSG00000182109,-0.070349217147754356
ENSG00000090621,-0.17748509522697301
ENSG00000116983,-1.3003938214413784
ENSG00000084072,-1.372429387972981
ENSG00000116985,-2.4667254500702382
ENSG00000198754,0.36584926694315922
ENSG00000261798,-1.6440199745458954
ENSG00000043514,3.7014920000037606
ENSG00000116990,1.6208441366985549
ENSG00000236546,-2.5122737493884406
ENSG00000168389,3.8577864615860515
ENSG00000131236,-0.35220840246862467
ENSG00000131238,1.3971513795299502
ENSG00000117000,1.5887020225093147
ENSG00000259943,-0.28362502298811215
ENSG00000084073,-1.6115812001038883
ENSG00000049089,6.9866446249159919
ENSG00000084070,0.87601658051109366
ENSG00000187801,-1.2818022718781992
ENSG00000187815,-1.5765859887875173
ENSG00000238287,0.55201560413392758
ENSG00000164002,-0.84153983799718113
ENSG00000117010,0.49249058393455697
ENSG00000117016,-0.56464154438318426
ENSG00000272145,-0.74383619131336032
ENSG00000066136,-1.6973439042809486
ENSG00000117013,4.7064327710065932
ENSG00000179862,-0.5180787129383303
ENSG00000171793,-0.92932524711947639
ENSG00000281207,0.53149606299212693
ENSG00000010803,1.1537012821203041
ENSG00000127124,0.33047536315235554
ENSG00000198815,2.1365311826153284
ENSG00000066185,1.6063971618491411
ENSG00000127125,-1.064969373354604
ENSG00000186409,-1.097508267623668
ENSG00000171960,-1.8706078001696609
ENSG00000065978,-0.81050840205472274
ENSG00000164007,5.9621544810571185
ENSG00000117385,-0.13832040855409627
ENSG00000164008,-0.043541499005218053
ENSG00000177868,0.4245350553079788
ENSG00000164010,-0.75449924947685043
ENSG00000228192,-0.53043129058136762
ENSG00000164011,0.4510972524444708
ENSG00000117394,1.0590967905671309
ENSG00000227533,0.97343265924207945
ENSG00000117395,-2.0704193987721466
ENSG00000243710,-0.065066311273985031
ENSG00000179178,0.9726649547760694
ENSG00000066056,2.1115837226171599
ENSG00000234694,-0.61724698329273975
ENSG00000117399,4.6424221851575078
ENSG00000066322,-2.4489695403477998
ENSG00000159479,-0.92425368299622779
ENSG00000229431,9.5731044803618381
ENSG00000198198,0.21661026540919345
ENSG00000178922,-0.078605701378855447
ENSG00000066135,-0.78703403179836195
ENSG00000236200,-0.69701632613452247
ENSG00000126091,-0.10410608413930805
ENSG00000237950,0.86417322834645693
ENSG00000117408,0.76160831860827227
ENSG00000132768,-1.9372449617414966
ENSG00000117410,3.0509152718006862
ENSG00000117411,1.1869945101771435
ENSG00000159214,0.82677998679766429
ENSG00000196517,5.3688110322131468
ENSG00000230615,-0.67870171639352417
ENSG00000178028,-1.0130462351261933
ENSG00000117419,-2.6782941581757815
ENSG00000187147,0.72922997256958078
ENSG00000126106,-1.193568763828992
ENSG00000198520,3.4437103521701395
ENSG00000142945,-3.0384628903582178
ENSG00000225721,-0.1529427090895264
ENSG00000142937,-0.93621357785870685
ENSG00000142959,-0.54837497078008868
ENSG00000173846,1.6440239258382456
ENSG00000188396,4.9885102054367589
ENSG00000222009,2.7155340168215503
ENSG00000117425,1.6759675556673652
ENSG00000070785,-0.68317080433175792
ENSG00000126107,-0.46041852867874078
ENSG00000126088,-0.93816982813834215
ENSG00000162415,0.0931967253944741
ENSG00000281912,-1.3092784667212418
ENSG00000186603,0.072973996666505517
ENSG00000132781,-1.1620630828956209
ENSG00000132773,0.50300628723891838
ENSG00000070759,-0.35732078412313217
ENSG00000280670,-1.4446243332943232
ENSG00000132763,0.54748217481883532
ENSG00000117450,-0.30281706832659694
ENSG00000117448,-0.80499600792667514
ENSG00000132780,-0.17358508278834422
ENSG00000159588,1.8501810718890823
ENSG00000159592,-1.2111424477826505
ENSG00000159596,-1.6863899843839334
ENSG00000197429,-0.39978040666135645
ENSG00000086015,-0.81461965813355097
ENSG00000117461,-0.0055461254274487403
ENSG00000226957,6.310748179328173
ENSG00000117472,-1.6905328990048654
ENSG00000085998,-0.69680153858539629
ENSG00000171357,5.1520352770251403
ENSG00000085999,3.3236445585482084
ENSG00000132128,-1.9244160166161812
ENSG00000173660,-1.0423886924549131
ENSG00000117481,1.7715426767623745
ENSG00000117480,3.7994904661661657
ENSG00000079277,0.55381663991462993
ENSG00000142961,3.7880751532755776
ENSG00000123472,-1.393707889273762
ENSG00000159658,-0.74749001228486667
ENSG00000224805,7.016725132358987
ENSG00000162366,17.031131669191517
ENSG00000162367,14.702456079733738
ENSG00000226252,4.1976859696236115
ENSG00000123473,-0.40183561550878982
ENSG00000162368,0.33924624163081929
ENSG00000225762,0.27362751814386793
ENSG00000237424,0.72370321080682143
ENSG00000186564,-2.3382000612342804
ENSG00000117834,-0.41684328861524367
ENSG00000272491,-0.057888040712468461
ENSG00000132122,1.3207249523535998
ENSG00000186094,0.54580152671755711
ENSG00000162373,-0.95150965639766194
ENSG00000162374,-2.8466921119592881
ENSG00000185104,-2.103094966764917
ENSG00000123080,0.18744846783077151
ENSG00000203356,2.0551181102362235
ENSG00000123091,6.0801702194695233
ENSG00000085831,-2.3025149871478661
ENSG00000085832,0.28676736948100517
ENSG00000227070,1.3897637795275612
ENSG00000117859,-1.0973275470235959
ENSG00000078618,-0.50101003486878537
ENSG00000266993,-1.6815519708096418
ENSG00000272175,-0.45076813995715459
ENSG00000117862,-1.7822942814790228
ENSG00000198841,-0.78699770044609163
ENSG00000223390,0.077761956376283123
ENSG00000134717,-0.6673086663155382
ENSG00000157077,-1.8338733845363537
ENSG00000154222,-0.14853099747221779
ENSG00000085840,-0.20925886538174293
ENSG00000134748,-1.2356480259161464
ENSG00000134744,0.1895985499180449
ENSG00000116157,-1.3871090267149657
ENSG00000182183,0.19334632198369281
ENSG00000162377,-0.80652822023459037
ENSG00000162378,1.0095772903866862
ENSG00000203995,-0.80407124681933828
ENSG00000121310,-1.1839483428346058
ENSG00000116171,-1.3113339857562456
ENSG00000174348,1.9606299212598437
ENSG00000162383,3.5939585502125095
ENSG00000157184,-1.1073926941794163
ENSG00000236723,-0.75184492182702212
ENSG00000162384,-1.3215201081045491
ENSG00000259818,-0.22741403477322233
ENSG00000162385,-1.9212482483536435
ENSG00000226754,-0.62356414982316988
ENSG00000157193,-1.0028976958713527
ENSG00000225675,-0.5771579145537854
ENSG00000230138,-1.8237165713636565
ENSG00000058804,-2.1095466676405237
ENSG00000058799,-1.3184147360944858
ENSG00000211452,-1.1768447837150122
ENSG00000081870,0.11716893375644881
ENSG00000116212,-0.20722898607306081
ENSG00000116209,-0.78860974176036969
ENSG00000116205,-0.29098919478976759
ENSG00000215883,1.6729881848829566
ENSG00000116221,-2.2242882352464926
ENSG00000157216,0.92346846544069938
ENSG00000225632,-0.81344161580663099
ENSG00000162390,1.0249017000453546
ENSG00000184313,2.4862204724409476
ENSG00000271723,1.0756997455470731
ENSG00000243725,-0.99211296041053765
ENSG00000162396,0.44502388462438575
ENSG00000006555,-0.49584894028616466
ENSG00000162398,-0.9407365488395254
ENSG00000116133,-0.8355080478731175
ENSG00000162402,0.59292938032843989
ENSG00000260971,1.0865139949109408
ENSG00000162407,-1.9415952999815806
ENSG00000162600,-0.69555361330742382
ENSG00000162601,-0.4284942953508929
ENSG00000177606,23.75875342263652
ENSG00000234807,-1.0488484733297563
ENSG00000232453,-0.92708969903718508
ENSG00000237352,-0.58728734857355014
ENSG00000172456,-0.24698696401213341
ENSG00000134709,-0.62227714317561356
ENSG00000134716,-0.49761128913342051
ENSG00000162599,0.12959127060703954
ENSG00000162604,-0.78364722717788649
ENSG00000271200,-0.43704220237145103
ENSG00000132849,-0.22704063988128081
ENSG00000240563,-1.5875764716891168
ENSG00000132854,-1.1968503937007871
ENSG00000162607,-0.13033707672673667
ENSG00000116641,0.39749868793209647
ENSG00000125703,-0.50118885558568393
ENSG00000088035,0.24430781008170513
ENSG00000142856,0.72858564529121528
ENSG00000203965,-1.284505259373423
ENSG00000079739,1.8316623117533497
ENSG00000158966,-0.94252408502846852
ENSG00000162437,-0.016703848710454116
ENSG00000162434,0.69255081717159295
ENSG00000272506,1.3307888040712459
ENSG00000231485,1.9323676212158409
ENSG00000162433,0.015932251853842103
ENSG00000116675,1.3401021403632414
ENSG00000213625,4.3628940416610726
ENSG00000116678,-1.039602299171712
ENSG00000184588,6.0725389747790448
ENSG00000118473,0.6787531806615773
ENSG00000152763,3.3292455537372505
ENSG00000198160,-0.29265476266354945
ENSG00000116704,0.7992928324349039
ENSG00000162594,-0.052851120510860321
ENSG00000081985,0.5431164146442119
ENSG00000142864,-0.74899107045373281
ENSG00000116717,13.39638976296817
ENSG00000116729,2.2184138430137086
ENSG00000024526,-3.1927058680243281
ENSG00000066557,-0.24415078980139748
ENSG00000116754,0.60418880244103035
ENSG00000118454,1.4701845443723704
ENSG00000197568,-1.1326663591216
ENSG00000116761,4.3014726523985329
ENSG00000050628,-1.582707168734508
ENSG00000235782,5.5627392683838872
ENSG00000132485,0.44359872585069676
ENSG00000172260,3.5655189684320687
ENSG00000162620,-0.29156665927735254
ENSG00000254685,-1.3927190994580707
ENSG00000259030,-1.1465005291861399
ENSG00000178965,-0.51199355211041198
ENSG00000116791,-2.0117668992519273
ENSG00000162623,-0.94338513723020367
ENSG00000117054,-2.4781937546799933
ENSG00000137955,-1.4476986891034422
ENSG00000057468,0.9382951653944015
ENSG00000184005,0.11880360472246214
ENSG00000117069,-2.6386768447837148
ENSG00000142892,-1.3651691937291737
ENSG00000154027,4.2929625134778782
ENSG00000036549,-0.61766668014373149
ENSG00000077254,-0.81812964957025369
ENSG00000180488,-1.3322346800333245
ENSG00000235927,6.310748179328173
ENSG00000162614,5.5074352038766961
ENSG00000162613,-0.1395153453628753
ENSG00000162616,-0.091526255685788496
ENSG00000137960,-0.89370078740157499
ENSG00000273338,5.2185214789696408
ENSG00000137959,4.3520963805979225
ENSG00000137965,2.8550705425900689
ENSG00000234184,10.084967239540088
ENSG00000233008,0.30362455439989344
ENSG00000137941,-0.40452755905511817
ENSG00000271576,1.4870426722256598
ENSG00000142875,-0.37917096026365282
ENSG00000203943,-1.8205496960726417
