Gene
1,ENSG00000274341
2,ENSG00000184731
3,ENSG00000163431
4,ENSG00000204291
5,ENSG00000228414
6,ENSG00000187553
7,ENSG00000149599
8,ENSG00000251072
9,ENSG00000259112
10,ENSG00000112984
11,ENSG00000275263
12,ENSG00000229191
13,ENSG00000234132
14,ENSG00000232445
15,ENSG00000260657
16,ENSG00000078900
17,ENSG00000167653
18,ENSG00000164188
19,ENSG00000253438
20,ENSG00000183111
21,ENSG00000186185
22,ENSG00000226508
23,ENSG00000196993
24,ENSG00000163637
25,ENSG00000143603
26,ENSG00000108849
27,ENSG00000145002
28,ENSG00000259289
29,ENSG00000102104
30,ENSG00000087842
31,ENSG00000272836
32,ENSG00000132874
33,ENSG00000249096
34,ENSG00000230552
35,ENSG00000254174
36,ENSG00000219435
37,ENSG00000264044
38,ENSG00000205086
39,ENSG00000225146
40,ENSG00000087245
41,ENSG00000130635
42,ENSG00000109265
43,ENSG00000180044
44,ENSG00000169908
45,ENSG00000176532
46,ENSG00000203684
47,ENSG00000164695
48,ENSG00000147100
49,ENSG00000134873
50,ENSG00000006042
51,ENSG00000165995
52,ENSG00000101200
53,ENSG00000245857
54,ENSG00000224533
55,ENSG00000177291
56,ENSG00000140534
57,ENSG00000230613
58,ENSG00000150773
59,ENSG00000224100
60,ENSG00000188782
61,ENSG00000183775
62,ENSG00000214725
63,ENSG00000188095
64,ENSG00000153531
65,ENSG00000271762
66,ENSG00000267724
67,ENSG00000231346
68,ENSG00000196460
69,ENSG00000267394
70,ENSG00000137825
71,ENSG00000273680
72,ENSG00000139914
73,ENSG00000271996
74,ENSG00000265845
75,ENSG00000248485
76,ENSG00000276087
77,ENSG00000258811
78,ENSG00000152292
79,ENSG00000278518
80,ENSG00000266921
81,ENSG00000104879
82,ENSG00000198077
83,ENSG00000181634
84,ENSG00000273143
85,ENSG00000268223
86,ENSG00000250021
87,ENSG00000228137
88,ENSG00000230058
89,ENSG00000239608
90,ENSG00000272913
91,ENSG00000264659
92,ENSG00000105997
93,ENSG00000281538
94,ENSG00000255680
95,ENSG00000187855
96,ENSG00000184828
97,ENSG00000272902
98,ENSG00000229983
99,ENSG00000219607
100,ENSG00000148734
101,ENSG00000018625
102,ENSG00000102854
103,ENSG00000168140
104,ENSG00000224363
105,ENSG00000162723
106,ENSG00000230630
107,ENSG00000258545
108,ENSG00000186326
109,ENSG00000236030
110,ENSG00000204110
111,ENSG00000129195
112,ENSG00000163072
113,ENSG00000064042
114,ENSG00000036565
115,ENSG00000276855
116,ENSG00000261448
117,ENSG00000255422
118,ENSG00000257453
119,ENSG00000158246
120,ENSG00000268093
121,ENSG00000173093
122,ENSG00000010219
123,ENSG00000160062
124,ENSG00000242516
125,ENSG00000132464
126,ENSG00000102128
127,ENSG00000268500
128,ENSG00000265205
129,ENSG00000234136
130,ENSG00000205837
131,ENSG00000074181
132,ENSG00000158497
133,ENSG00000101955
134,ENSG00000174827
135,ENSG00000110887
136,ENSG00000248538
137,ENSG00000145936
138,ENSG00000180155
139,ENSG00000157782
140,ENSG00000105131
141,ENSG00000233999
142,ENSG00000259583
143,ENSG00000237017
144,ENSG00000111206
145,ENSG00000166220
146,ENSG00000279636
147,ENSG00000175793
148,ENSG00000250742
149,ENSG00000267042
150,ENSG00000249639
151,ENSG00000240963
152,ENSG00000250075
153,ENSG00000130147
154,ENSG00000176236
155,ENSG00000143801
156,ENSG00000258938
157,ENSG00000267077
158,ENSG00000070915
159,ENSG00000069509
160,ENSG00000126838
161,ENSG00000233723
162,ENSG00000162062
163,ENSG00000271959
164,ENSG00000065057
165,ENSG00000068137
166,ENSG00000075073
167,ENSG00000184985
168,ENSG00000144550
169,ENSG00000100462
170,ENSG00000227741
171,ENSG00000254760
172,ENSG00000107719
173,ENSG00000114923
174,ENSG00000151012
175,ENSG00000223387
176,ENSG00000088002
177,ENSG00000163808
178,ENSG00000205426
179,ENSG00000214194
180,ENSG00000184524
181,ENSG00000024526
182,ENSG00000168994
183,ENSG00000233509
184,ENSG00000159625
185,ENSG00000162627
186,ENSG00000123094
187,ENSG00000143369
188,ENSG00000141456
189,ENSG00000258957
190,ENSG00000161847
191,ENSG00000177469
192,ENSG00000100095
193,ENSG00000267194
194,ENSG00000169750
195,ENSG00000281205
196,ENSG00000060688
197,ENSG00000167131
198,ENSG00000253490
199,ENSG00000106178
200,ENSG00000103021
201,ENSG00000108671
202,ENSG00000168291
203,ENSG00000171155
204,ENSG00000169184
205,ENSG00000110237
206,ENSG00000121621
207,ENSG00000276384
208,ENSG00000235049
209,ENSG00000226746
210,ENSG00000262454
211,ENSG00000101440
212,ENSG00000011083
213,ENSG00000060656
214,ENSG00000271736
215,ENSG00000268983
216,ENSG00000262097
217,ENSG00000142945
218,ENSG00000170893
219,ENSG00000172172
220,ENSG00000178150
221,ENSG00000073754
222,ENSG00000246859
223,ENSG00000006016
224,ENSG00000091483
225,ENSG00000169299
226,ENSG00000074527
227,ENSG00000138207
228,ENSG00000278075
229,ENSG00000161013
230,ENSG00000139734
231,ENSG00000280095
232,ENSG00000168818
233,ENSG00000250999
234,ENSG00000227421
235,ENSG00000258099
236,ENSG00000132357
237,ENSG00000175513
238,ENSG00000258150
239,ENSG00000129673
240,ENSG00000100372
