Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000110852,CLEC2B,0.5475180441510662,-0.038587801461930193,1.0,0.56225605955330549,0.038587801461930193,1.0
ENSG00000255882,RP11-290C10.1,0.0040209403487226399,1.2905577444708207,0.24847659596665464,0.001187446799478998,-1.2905577444708207,0.24847659596665464
ENSG00000256797,KLRF2,0.00067015672478710662,0.76004302777204025,0.72275180971245145,0.0,-0.76004302777204025,0.72275180971245145
ENSG00000225231,AC091814.2,0.0026806268991484265,-0.23995697222795975,1.0,0.0029686169986974948,0.23995697222795975,1.0
ENSG00000231560,AC091814.3,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000172322,CLEC12A,0.011392664321380813,-5.8730559939933862,5.0901578610578232e-63,0.68693797349860031,5.8730559939933862,5.4973704899424494e-63
ENSG00000165682,CLEC1B,0.0026806268991484265,-1.5618850671153224,0.19847061474278163,0.0083121275963529851,1.5618850671153224,0.19847061474278163
ENSG00000256660,CLEC12B,0.00033507836239355331,-4.2843510915864131,1.3768468281443949e-05,0.012468191394529479,4.2843510915864131,1.3768468281443949e-05
ENSG00000256803,RP11-133L14.5,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000197992,CLEC9A,0.00033507836239355331,-2.9948444743914289,0.13871687422446205,0.0047497871979159919,2.9948444743914289,0.13871687422446205
ENSG00000150048,CLEC1A,0.0,-3.6322743950067204,0.010201535766954189,0.0035623403984369937,3.6322743950067204,0.010201535766954189
ENSG00000172243,CLEC7A,0.01206282104616792,-6.5998845661213039,1.2466500979480626e-77,1.2022898844724854,6.5998845661213039,1.6302347434705435e-77
ENSG00000173391,OLR1,0.0,-3.4098819736702719,0.038448934053733924,0.0029686169986974948,3.4098819736702719,0.038448934053733889
ENSG00000139112,GABARAPL1,0.084774825685568989,-1.2025570004227659,0.00019210087006344982,0.19533499851429514,1.2025570004227659,0.00019210087006344982
ENSG00000255958,RP11-656E20.5,0.0,-1.8249194729491158,0.54067669626948767,0.00059372339973949898,1.8249194729491158,0.54067669626948767
ENSG00000134539,KLRD1,0.57968556694084727,4.9782742260306474,3.7173814190203993e-32,0.017811701992184969,-4.9782742260306474,3.8813835404477701e-32
ENSG00000245648,RP11-277P12.20,0.00033507836239355331,-1.4098819736702719,0.51419435608795472,0.001187446799478998,1.4098819736702719,0.51419435608795472
ENSG00000213809,KLRK1,0.11962297537449854,4.851541382257536,1.1996575832166762e-21,0.0035623403984369937,-4.851541382257536,1.2556727232890502e-21
ENSG00000255819,KLRC4-KLRK1,0.01206282104616792,3.3845338926798343,0.00010537954321676792,0.00059372339973949898,-3.3845338926798343,0.00010537954321676792
ENSG00000183542,KLRC4,0.023790563729942288,5.3450055284931963,5.3570616887958388e-09,0.0,-5.3450055284931963,5.3570616887958388e-09
ENSG00000205810,KLRC3,0.08678529585993032,5.6124858393581825,8.3463017911039346e-19,0.001187446799478998,-5.6124858393581825,8.6985807628063123e-19
ENSG00000255641,RP11-277P12.6,0.027476425716271374,4.5501199583978096,8.2194604339951464e-09,0.00059372339973949898,-4.5501199583978096,8.2194604339951464e-09
ENSG00000205809,KLRC2,0.082429277148814123,4.8015196637481985,8.5790054215304034e-15,0.0023748935989579959,-4.8015196637481985,8.5790054215304034e-15
ENSG00000134545,KLRC1,0.35685845594913429,5.326181654201541,2.0583107632840684e-28,0.0083121275963529851,-5.326181654201541,2.1443297205556413e-28
ENSG00000180574,EIF2S3L,0.021445015193187412,0.80513091730057784,0.17135002250393616,0.011874467994789979,-0.80513091730057784,0.17135002250393616
ENSG00000256039,RP11-291B21.2,0.81357026389154752,5.5632463065591766,1.426752212021155e-36,0.01662425519270597,-5.5632463065591766,1.5014868516984534e-36
ENSG00000111196,MAGOHB,0.080418806974452806,0.37372434561472279,0.44533867281704542,0.061747233572907893,-0.37372434561472279,0.44533867281704581
ENSG00000060140,STYK1,0.0016753918119677667,1.7600430277720402,0.33751223218714632,0.0,-1.7600430277720402,0.33751223218714632
ENSG00000060138,YBX3,0.11057585958987261,-2.0522845663034985,2.4722246262077184e-12,0.45954191139837219,2.0522845663034985,2.472506671452291e-12
ENSG00000231887,PRH1,0.0080418806974452799,1.8189367168256094,0.05471561109086133,0.0017811701992184968,-1.8189367168256094,0.05471561109086133
ENSG00000121318,TAS2R10,0.00067015672478710662,0.76004302777204025,0.72275180971245145,0.0,-0.76004302777204025,0.72275180971245145
ENSG00000111215,PRR4,0.11258632976423393,1.6647947126242242,9.1906685444621693e-06,0.035029680584630442,-1.6647947126242242,9.1906685444621863e-06
ENSG00000275778,PRH1-PRR4,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000212127,TAS2R14,0.00033507836239355331,-0.82491947294911583,1.0,0.00059372339973949898,0.82491947294911583,1.0
ENSG00000255837,TAS2R20,0.00067015672478710662,0.76004302777204025,0.73350717441207447,0.0,-0.76004302777204025,0.73350717441207447
ENSG00000212124,TAS2R19,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000255374,TAS2R43,0.0,-1.8249194729491158,0.54067669626948767,0.00059372339973949898,1.8249194729491158,0.54067669626948767
ENSG00000256188,TAS2R30,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000256537,SMIM10L1,0.19199990165150607,0.74007461153944387,0.044144594653342292,0.11458861614972329,-0.74007461153944387,0.044144594653342292
ENSG00000197870,PRB3,0.0016753918119677667,1.7600430277720402,0.33330367166005054,0.0,-1.7600430277720402,0.33330367166005054
ENSG00000247157,LINC01252,0.0013403134495742132,0.49700862193824591,0.86645758975118325,0.00059372339973949898,-0.49700862193824591,0.86645758975118359
ENSG00000139083,ETV6,0.080418806974452806,-3.261864228176401,9.645873438872894e-28,0.77421531326030668,3.261864228176401,1.0060452526503534e-27
ENSG00000121380,BCL2L14,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000070018,LRP6,0.0033507836239355334,2.6345121456881824,0.17101776258599019,0.0,-2.6345121456881824,0.17101776258599019
ENSG00000111261,MANSC1,0.00067015672478710662,-2.8249194729491167,0.0062471687669740407,0.0065309573971344889,2.8249194729491167,0.0062471687669740407
ENSG00000205791,LOH12CR2,0.0023455485367548734,-0.63227439500672045,0.68820945039979253,0.0035623403984369937,0.63227439500672045,0.6882094503997932
ENSG00000165714,BORCS5,0.076062788263336609,0.39326069710041756,0.42769117625811709,0.057591169774731402,-0.39326069710041756,0.42769117625811709
ENSG00000111266,DUSP16,0.022115171917974519,3.2411697175086571,6.0873757361059439e-06,0.0017811701992184968,-3.2411697175086571,6.0873757361059439e-06
ENSG00000111269,CREBL2,0.071036612827433301,-1.0268477917258485,0.0020443970680592183,0.14486850953643773,1.0268477917258485,0.0020443970680592144
ENSG00000275963,RP11-180M15.6,0.0,-1.8249194729491158,0.54067669626948767,0.00059372339973949898,1.8249194729491158,0.54067669626948767
ENSG00000111276,CDKN1B,0.38701550856455408,1.4920252144239909,6.6889377127250391e-06,0.13715010533982425,-1.4920252144239909,6.6889377127250391e-06
ENSG00000256658,RP11-180M15.4,0.0013403134495742132,1.4970086219382459,0.61014232846750116,0.0,-1.4970086219382459,0.61014232846750116
ENSG00000178878,APOLD1,0.024795798817122947,1.8189367168256085,0.0010894881359850782,0.0065309573971344889,-1.8189367168256085,0.0010894881359850782
ENSG00000213782,DDX47,0.059643948506052494,0.93097584975194092,0.029354946260230448,0.030873616786453947,-0.93097584975194092,0.029354946260230448
ENSG00000247498,RP11-392P7.6,0.013403134495742134,0.36270753022665492,0.68461766604425034,0.010093297795571483,-0.36270753022665492,0.68461766604425034
ENSG00000111291,GPRC5D,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000013583,HEBP1,0.073382161364188181,-2.4656245255972689,4.8446709236325455e-17,0.40670052882155677,2.4656245255972689,5.052299677502512e-17
ENSG00000255621,RP11-377D9.3,0.0013403134495742132,1.4970086219382459,0.51148707624340828,0.0,-1.4970086219382459,0.51148707624340839
ENSG00000084444,FAM234B,0.0026806268991484265,-0.23995697222795975,0.96065361198730692,0.0029686169986974948,0.23995697222795975,0.96065361198730725
ENSG00000134531,EMP1,0.0,-4.9948444743914289,1.2759768223378043e-06,0.010093297795571483,4.9948444743914289,1.2759768223378043e-06
ENSG00000273079,GRIN2B,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000256084,RP11-134N1.2,0.00067015672478710662,0.76004302777204025,0.73190023485372979,0.0,-0.76004302777204025,0.73190023485372979
ENSG00000171681,ATF7IP,0.1916648232891125,0.5892790062183284,0.12432690344909905,0.12705680754425278,-0.5892790062183284,0.12432690344909905
ENSG00000121316,PLBD1,0.0083769590598388333,-6.4156504541298842,9.790013671717573e-69,0.74334169647385273,6.4156504541298842,1.1188587053391511e-68
ENSG00000256751,PLBD1-AS1,0.0,-4.4098819736702728,0.00015764705859610284,0.0065309573971344889,4.4098819736702728,0.00015764705859610284
ENSG00000197837,HIST4H4,0.011392664321380813,0.9824354491084879,0.18540678349122072,0.0053435105976554903,-0.9824354491084879,0.18540678349122072
ENSG00000246705,H2AFJ,0.1903245098395383,-1.2156664508977719,4.9669858480024585e-05,0.44232393280592675,1.2156664508977719,4.9669858480024585e-05
ENSG00000084463,WBP11,0.26303651447893939,0.21226544738453335,0.67580081655865587,0.2268023387004886,-0.21226544738453335,0.67580081655865654
ENSG00000182993,C12orf60,0.0016753918119677667,1.7600430277720402,0.33824275634042156,0.0,-1.7600430277720402,0.33824275634042167
ENSG00000179256,SMCO3,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000111341,MGP,0.00100523508718066,0.17508052705088417,1.0,0.00059372339973949898,-0.17508052705088417,1.0
ENSG00000139055,ERP27,0.0050261754359033003,-1.0728469863927019,0.13826271184839053,0.010687021195310981,1.0728469863927019,0.13826271184839053
ENSG00000111348,ARHGDIB,5.2051072814214576,0.39744199291982407,0.28814339200500111,3.9524166720658447,-0.39744199291982407,0.28814339200500105
ENSG00000139053,PDE6H,0.0,-3.1468475678364793,0.053357793582847451,0.0023748935989579959,3.1468475678364793,0.053357793582847451
ENSG00000151490,PTPRO,0.0077068023350517264,-0.69938859086525706,0.34371184522203085,0.012468191394529479,0.69938859086525706,0.34371184522203085
ENSG00000151491,EPS8,0.00100523508718066,-5.3006529039155144,3.9791852686649677e-18,0.052247659177075911,5.3006529039155144,4.146534181833121e-18
ENSG00000023734,STRAP,0.50027199505357511,0.51547381559091721,0.16680019617634861,0.34970308244656489,-0.51547381559091721,0.16680019617634861
ENSG00000023697,DERA,0.085109904047962551,-0.43047887827738629,0.27435625605574948,0.11458861614972329,0.43047887827738629,0.27435625605574948
ENSG00000008394,MGST1,0.0090471157846259403,-5.6414460409049703,2.62129704550529e-53,0.46785403899472516,5.6414460409049703,2.7851281108493707e-53
ENSG00000052126,PLEKHA5,0.0090471157846259403,1.3974729483873327,0.092163776363703306,0.0029686169986974948,-1.3974729483873327,0.092163776363703306
ENSG00000139154,AEBP2,0.040209403487226403,0.04954964496702452,1.0,0.038592020983067431,-0.04954964496702452,1.0
ENSG00000172572,PDE3A,0.00033507836239355331,-0.82491947294911583,1.0,0.00059372339973949898,0.82491947294911583,1.0
ENSG00000121350,PYROXD1,0.10320413561721442,0.28667221817686883,0.54730392398865368,0.084308722763008853,-0.28667221817686883,0.54730392398865368
ENSG00000004700,RECQL,0.15279573325146031,1.1042402865004348,0.0021278721956096962,0.070653084569000379,-1.1042402865004348,0.0021278721956096962
ENSG00000111711,GOLT1B,0.12766485607194383,0.024588900523433654,1.0,0.12527563734503427,-0.024588900523433654,1.0
ENSG00000134548,SPX,0.00067015672478710662,-1.5618850671153233,0.34145059583197152,0.0023748935989579959,1.5618850671153233,0.34145059583197152
ENSG00000111716,LDHB,3.4054013970056825,2.3790441115128562,6.1600590220154486e-14,0.65428318651292783,-2.3790441115128562,6.2467387056414505e-14
ENSG00000111726,CMAS,0.075392631538549498,-0.13402352747889523,0.80015354866410093,0.082527552563790352,0.13402352747889523,0.80015354866410093
ENSG00000111728,ST8SIA1,0.0030157052615419799,2.4970086219382459,0.096283714724680711,0.0,-2.4970086219382459,0.096283714724680711
ENSG00000111731,C2CD5,0.03719369822568442,-0.58742015922245994,0.16945408520437275,0.0558099995755129,0.58742015922245994,0.16945408520437275
ENSG00000256973,RP11-359J14.2,0.0,-2.4098819736702719,0.26537678207369514,0.001187446799478998,2.4098819736702719,0.26537678207369514
ENSG00000257023,RP11-268P4.4,0.00100523508718066,0.17508052705088417,1.0,0.00059372339973949898,-0.17508052705088417,1.0
ENSG00000139163,ETNK1,0.15916222213693784,0.41884659917989886,0.32761667929187688,0.11874467994789979,-0.41884659917989886,0.32761667929187688
ENSG00000134532,SOX5,0.00033507836239355331,0.17508052705088417,1.0,0.0,-0.17508052705088417,1.0
ENSG00000255864,RP11-444D3.1,0.0013403134495742132,1.4970086219382459,0.57965514224626591,0.0,-1.4970086219382459,0.57965514224626591
ENSG00000060982,BCAT1,0.0036858619863290869,-3.883813162002685,1.5051039967120462e-17,0.058778616574210393,3.883813162002685,1.5706415581304389e-17
ENSG00000118308,LRMP,0.092481628020620724,-0.14580553453665246,0.78004626684222844,0.10212042475519383,0.14580553453665246,0.78004626684222911
ENSG00000118307,CASC1,0.00201047017436132,1.9824354491084879,0.28385189161854746,0.0,-1.9824354491084879,0.28385189161854746
ENSG00000205707,LYRM5,0.097172725094130469,0.22040451756037394,0.69566908132056282,0.083121275963529848,-0.22040451756037394,0.69566908132056338
